Date,Region,Daily confirmed,Daily probable,Daily deceased,Daily total cases,Cumulative confirmed,Cumulative probable,Cumulative deceased,Cumulative total cases
01/05/2020,Waitemata,1,1,0,2,160,70,3,230
01/05/2020,West Coast,0,0,0,0,4,1,1,5
01/05/2020,Whanganui,0,0,0,0,8,1,0,9
30/04/2020,Auckland,2,0,0,2,123,49,0,172
30/04/2020,Bay of Plenty,0,0,0,0,34,14,0,48
30/04/2020,Canterbury,0,0,0,0,97,65,10,162
30/04/2020,Capital and Coast,0,0,0,0,71,24,2,95
30/04/2020,Counties Manukau,0,0,0,0,109,23,0,132
30/04/2020,Hawke's Bay,0,0,0,0,38,6,0,44
30/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
30/04/2020,Lakes,0,0,0,0,15,1,0,16
30/04/2020,Midcentral,0,0,0,0,26,5,0,31
30/04/2020,Nelson Marlborough,0,0,0,0,37,12,0,49
30/04/2020,Northland,0,0,0,0,26,2,0,28
30/04/2020,South Canterbury,0,0,0,0,15,2,0,17
30/04/2020,Southern,0,0,0,0,186,30,2,216
30/04/2020,Tairawhiti,0,0,0,0,3,1,0,4
30/04/2020,Taranaki,0,0,0,0,14,2,0,16
30/04/2020,Waikato,0,0,0,0,151,34,1,185
30/04/2020,Wairarapa,0,0,0,0,6,2,0,8
30/04/2020,Waitemata,1,0,0,1,159,69,3,228
30/04/2020,West Coast,0,0,0,0,4,1,1,5
30/04/2020,Whanganui,0,0,0,0,8,1,0,9
29/04/2020,Auckland,0,0,0,0,121,49,0,170
29/04/2020,Bay of Plenty,0,0,0,0,34,14,0,48
29/04/2020,Canterbury,0,0,0,0,97,65,10,162
29/04/2020,Capital and Coast,0,0,0,0,71,24,2,95
29/04/2020,Counties Manukau,1,0,0,1,109,23,0,132
29/04/2020,Hawke's Bay,0,0,0,0,38,6,0,44
29/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
29/04/2020,Lakes,0,0,0,0,15,1,0,16
29/04/2020,Midcentral,0,0,0,0,26,5,0,31
29/04/2020,Nelson Marlborough,1,0,0,1,37,12,0,49
29/04/2020,Northland,0,0,0,0,26,2,0,28
29/04/2020,South Canterbury,0,0,0,0,15,2,0,17
29/04/2020,Southern,0,0,0,0,186,30,2,216
29/04/2020,Tairawhiti,0,0,0,0,3,1,0,4
29/04/2020,Taranaki,0,0,0,0,14,2,0,16
29/04/2020,Waikato,0,0,0,0,151,34,1,185
29/04/2020,Wairarapa,0,0,0,0,6,2,0,8
29/04/2020,Waitemata,0,0,0,0,158,69,3,227
29/04/2020,West Coast,0,0,0,0,4,1,1,5
29/04/2020,Whanganui,0,0,0,0,8,1,0,9
28/04/2020,Auckland,0,0,0,0,121,49,0,170
28/04/2020,Bay of Plenty,0,0,0,0,34,14,0,48
28/04/2020,Canterbury,0,0,0,0,97,65,10,162
28/04/2020,Capital and Coast,0,0,0,0,71,24,2,95
28/04/2020,Counties Manukau,1,0,0,1,108,23,0,131
28/04/2020,Hawke's Bay,0,0,0,0,38,6,0,44
28/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
28/04/2020,Lakes,0,0,0,0,15,1,0,16
28/04/2020,Midcentral,0,0,0,0,26,5,0,31
28/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
28/04/2020,Northland,0,0,0,0,26,2,0,28
28/04/2020,South Canterbury,0,0,0,0,15,2,0,17
28/04/2020,Southern,0,0,0,0,186,30,2,216
28/04/2020,Tairawhiti,0,0,0,0,3,1,0,4
28/04/2020,Taranaki,0,0,0,0,14,2,0,16
28/04/2020,Waikato,0,0,0,0,151,34,1,185
28/04/2020,Wairarapa,0,0,0,0,6,2,0,8
28/04/2020,Waitemata,0,0,0,0,158,69,3,227
28/04/2020,West Coast,0,0,0,0,4,1,1,5
28/04/2020,Whanganui,0,0,0,0,8,1,0,9
27/04/2020,Auckland,0,0,0,0,121,49,0,170
27/04/2020,Bay of Plenty,0,0,0,0,34,14,0,48
27/04/2020,Canterbury,0,0,0,0,97,65,10,162
27/04/2020,Capital and Coast,0,0,0,0,71,24,2,95
27/04/2020,Counties Manukau,0,0,0,0,107,23,0,130
27/04/2020,Hawke's Bay,1,0,0,1,38,6,0,44
27/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
27/04/2020,Lakes,0,0,0,0,15,1,0,16
27/04/2020,Midcentral,0,0,0,0,26,5,0,31
27/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
27/04/2020,Northland,0,0,0,0,26,2,0,28
27/04/2020,South Canterbury,0,0,0,0,15,2,0,17
27/04/2020,Southern,0,0,0,0,186,30,2,216
27/04/2020,Tairawhiti,0,0,0,0,3,1,0,4
27/04/2020,Taranaki,0,0,0,0,14,2,0,16
27/04/2020,Waikato,0,0,0,0,151,34,1,185
27/04/2020,Wairarapa,0,0,0,0,6,2,0,8
27/04/2020,Waitemata,2,0,0,2,158,69,3,227
27/04/2020,West Coast,0,0,0,0,4,1,1,5
27/04/2020,Whanganui,0,0,0,0,8,1,0,9
26/04/2020,Auckland,0,0,0,0,121,49,0,170
26/04/2020,Bay of Plenty,0,0,0,0,34,14,0,48
26/04/2020,Canterbury,0,0,0,0,97,65,10,162
26/04/2020,Capital and Coast,0,0,0,0,71,24,2,95
26/04/2020,Counties Manukau,0,0,0,0,107,23,0,130
26/04/2020,Hawke's Bay,1,0,0,1,37,6,0,43
26/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
26/04/2020,Lakes,0,0,0,0,15,1,0,16
26/04/2020,Midcentral,0,0,0,0,26,5,0,31
26/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
26/04/2020,Northland,0,0,0,0,26,2,0,28
26/04/2020,South Canterbury,0,0,0,0,15,2,0,17
26/04/2020,Southern,0,0,0,0,186,30,2,216
26/04/2020,Tairawhiti,0,0,0,0,3,1,0,4
26/04/2020,Taranaki,0,1,0,1,14,2,0,16
26/04/2020,Waikato,0,0,0,0,151,34,1,185
26/04/2020,Wairarapa,0,0,0,0,6,2,0,8
26/04/2020,Waitemata,1,0,1,1,156,69,3,225
26/04/2020,West Coast,0,0,0,0,4,1,1,5
26/04/2020,Whanganui,0,0,0,0,8,1,0,9
25/04/2020,Auckland,0,1,0,1,121,49,0,170
25/04/2020,Bay of Plenty,0,0,0,0,34,14,0,48
25/04/2020,Canterbury,0,0,0,0,97,65,10,162
25/04/2020,Capital and Coast,0,0,0,0,71,24,2,95
25/04/2020,Counties Manukau,0,0,0,0,107,23,0,130
25/04/2020,Hawke's Bay,0,0,0,0,36,6,0,42
25/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
25/04/2020,Lakes,0,0,0,0,15,1,0,16
25/04/2020,Midcentral,0,0,0,0,26,5,0,31
25/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
25/04/2020,Northland,0,0,0,0,26,2,0,28
25/04/2020,South Canterbury,0,1,0,1,15,2,0,17
25/04/2020,Southern,0,0,0,0,186,30,2,216
25/04/2020,Tairawhiti,0,0,0,0,3,1,0,4
25/04/2020,Taranaki,1,0,0,1,14,1,0,15
25/04/2020,Waikato,0,0,0,0,151,34,1,185
25/04/2020,Wairarapa,0,0,0,0,6,2,0,8
25/04/2020,Waitemata,0,3,0,3,155,69,2,224
25/04/2020,West Coast,0,0,0,0,4,1,1,5
25/04/2020,Whanganui,0,0,0,0,8,1,0,9
24/04/2020,Auckland,0,0,0,0,121,48,0,169
24/04/2020,Bay of Plenty,0,0,0,0,34,14,0,48
24/04/2020,Canterbury,1,1,1,2,97,65,10,162
24/04/2020,Capital and Coast,0,0,0,0,71,24,2,95
24/04/2020,Counties Manukau,0,1,0,1,107,23,0,130
24/04/2020,Hawke's Bay,0,0,0,0,36,6,0,42
24/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
24/04/2020,Lakes,0,0,0,0,15,1,0,16
24/04/2020,Midcentral,0,0,0,0,26,5,0,31
24/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
24/04/2020,Northland,0,0,0,0,26,2,0,28
24/04/2020,South Canterbury,0,0,0,0,15,1,0,16
24/04/2020,Southern,0,0,0,0,186,30,2,216
24/04/2020,Tairawhiti,0,0,0,0,3,1,0,4
24/04/2020,Taranaki,0,0,0,0,13,1,0,14
24/04/2020,Waikato,0,0,0,0,151,34,1,185
24/04/2020,Wairarapa,0,0,0,0,6,2,0,8
24/04/2020,Waitemata,3,0,1,3,155,66,2,221
24/04/2020,West Coast,0,0,0,0,4,1,1,5
24/04/2020,Whanganui,0,0,0,0,8,1,0,9
23/04/2020,Auckland,0,0,0,0,121,48,0,169
23/04/2020,Bay of Plenty,0,0,0,0,34,14,0,48
23/04/2020,Canterbury,2,0,0,2,96,64,9,160
23/04/2020,Capital and Coast,0,0,0,0,71,24,2,95
23/04/2020,Counties Manukau,0,0,0,0,107,22,0,129
23/04/2020,Hawke's Bay,0,0,0,0,36,6,0,42
23/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
23/04/2020,Lakes,0,0,0,0,15,1,0,16
23/04/2020,Midcentral,0,0,0,0,26,5,0,31
23/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
23/04/2020,Northland,0,0,0,0,26,2,0,28
23/04/2020,South Canterbury,0,0,0,0,15,1,0,16
23/04/2020,Southern,0,0,0,0,186,30,2,216
23/04/2020,Tairawhiti,0,0,0,0,3,1,0,4
23/04/2020,Taranaki,0,0,0,0,13,1,0,14
23/04/2020,Waikato,0,1,0,1,151,34,1,185
23/04/2020,Wairarapa,0,0,0,0,6,2,0,8
23/04/2020,Waitemata,1,1,0,2,152,66,1,218
23/04/2020,West Coast,0,0,0,0,4,1,1,5
23/04/2020,Whanganui,0,0,0,0,8,1,0,9
22/04/2020,Auckland,0,0,0,0,121,48,0,169
22/04/2020,Bay of Plenty,0,0,0,0,34,14,0,48
22/04/2020,Canterbury,0,2,1,2,94,64,9,158
22/04/2020,Capital and Coast,0,0,0,0,71,24,2,95
22/04/2020,Counties Manukau,1,0,0,1,107,22,0,129
22/04/2020,Hawke's Bay,1,0,0,1,36,6,0,42
22/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
22/04/2020,Lakes,0,0,0,0,15,1,0,16
22/04/2020,Midcentral,0,0,0,0,26,5,0,31
22/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
22/04/2020,Northland,0,0,0,0,26,2,0,28
22/04/2020,South Canterbury,0,0,0,0,15,1,0,16
22/04/2020,Southern,0,0,1,0,186,30,2,216
22/04/2020,Tairawhiti,0,0,0,0,3,1,0,4
22/04/2020,Taranaki,0,0,0,0,13,1,0,14
22/04/2020,Waikato,0,1,0,1,151,33,1,184
22/04/2020,Wairarapa,0,0,0,0,6,2,0,8
22/04/2020,Waitemata,0,0,0,0,151,65,1,216
22/04/2020,West Coast,0,0,0,0,4,1,1,5
22/04/2020,Whanganui,0,0,0,0,8,1,0,9
21/04/2020,Auckland,0,1,0,1,121,48,0,169
21/04/2020,Bay of Plenty,0,0,0,0,34,14,0,48
21/04/2020,Canterbury,0,2,1,2,94,62,8,156
21/04/2020,Capital and Coast,0,0,0,0,71,24,2,95
21/04/2020,Counties Manukau,0,2,0,2,106,22,0,128
21/04/2020,Hawke's Bay,0,0,0,0,35,6,0,41
21/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
21/04/2020,Lakes,0,0,0,0,15,1,0,16
21/04/2020,Midcentral,0,0,0,0,26,5,0,31
21/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
21/04/2020,Northland,0,0,0,0,26,2,0,28
21/04/2020,South Canterbury,0,0,0,0,15,1,0,16
21/04/2020,Southern,0,0,0,0,186,30,1,216
21/04/2020,Tairawhiti,0,0,0,0,3,1,0,4
21/04/2020,Taranaki,0,0,0,0,13,1,0,14
21/04/2020,Waikato,1,0,0,1,151,32,1,183
21/04/2020,Wairarapa,0,0,0,0,6,2,0,8
21/04/2020,Waitemata,0,0,0,0,151,65,1,216
21/04/2020,West Coast,0,0,0,0,4,1,1,5
21/04/2020,Whanganui,0,0,0,0,8,1,0,9
20/04/2020,Auckland,0,0,0,0,121,47,0,168
20/04/2020,Bay of Plenty,0,0,0,0,34,14,0,48
20/04/2020,Canterbury,0,1,0,1,94,60,7,154
20/04/2020,Capital and Coast,0,2,0,2,71,24,2,95
20/04/2020,Counties Manukau,0,0,0,0,106,20,0,126
20/04/2020,Hawke's Bay,0,0,0,0,35,6,0,41
20/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
20/04/2020,Lakes,0,0,0,0,15,1,0,16
20/04/2020,Midcentral,0,0,0,0,26,5,0,31
20/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
20/04/2020,Northland,0,0,0,0,26,2,0,28
20/04/2020,South Canterbury,0,0,0,0,15,1,0,16
20/04/2020,Southern,0,0,0,0,186,30,1,216
20/04/2020,Tairawhiti,0,0,0,0,3,1,0,4
20/04/2020,Taranaki,0,0,0,0,13,1,0,14
20/04/2020,Waikato,0,0,0,0,150,32,1,182
20/04/2020,Wairarapa,0,0,0,0,6,2,0,8
20/04/2020,Waitemata,0,0,1,0,151,65,1,216
20/04/2020,West Coast,0,0,0,0,4,1,1,5
20/04/2020,Whanganui,0,0,0,0,8,1,0,9
19/04/2020,Auckland,0,0,0,0,121,47,0,168
19/04/2020,Bay of Plenty,2,0,0,2,34,14,0,48
19/04/2020,Canterbury,3,0,0,3,94,59,7,153
19/04/2020,Capital and Coast,0,0,0,0,71,22,2,93
19/04/2020,Counties Manukau,1,0,0,1,106,20,0,126
19/04/2020,Hawke's Bay,0,0,0,0,35,6,0,41
19/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
19/04/2020,Lakes,0,0,0,0,15,1,0,16
19/04/2020,Midcentral,0,0,0,0,26,5,0,31
19/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
19/04/2020,Northland,0,0,0,0,26,2,0,28
19/04/2020,South Canterbury,1,0,0,1,15,1,0,16
19/04/2020,Southern,0,0,0,0,186,30,1,216
19/04/2020,Tairawhiti,0,0,0,0,3,1,0,4
19/04/2020,Taranaki,0,0,0,0,13,1,0,14
19/04/2020,Waikato,0,1,0,1,150,32,1,182
19/04/2020,Wairarapa,0,0,0,0,6,2,0,8
19/04/2020,Waitemata,0,1,0,1,151,65,0,216
19/04/2020,West Coast,0,0,0,0,4,1,1,5
19/04/2020,Whanganui,0,1,0,1,8,1,0,9
18/04/2020,Auckland,0,1,0,1,121,47,0,168
18/04/2020,Bay of Plenty,0,0,0,0,32,14,0,46
18/04/2020,Canterbury,2,0,0,2,91,59,7,150
18/04/2020,Capital and Coast,0,0,0,0,71,22,2,93
18/04/2020,Counties Manukau,2,0,0,2,105,20,0,125
18/04/2020,Hawke's Bay,0,0,0,0,35,6,0,41
18/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
18/04/2020,Lakes,0,0,0,0,15,1,0,16
18/04/2020,Midcentral,0,0,0,0,26,5,0,31
18/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
18/04/2020,Northland,0,0,0,0,26,2,0,28
18/04/2020,South Canterbury,0,0,0,0,14,1,0,15
18/04/2020,Southern,0,0,0,0,186,30,1,216
18/04/2020,Tairawhiti,0,0,0,0,3,1,0,4
18/04/2020,Taranaki,0,0,0,0,13,1,0,14
18/04/2020,Waikato,0,1,0,1,150,31,1,181
18/04/2020,Wairarapa,0,0,0,0,6,2,0,8
18/04/2020,Waitemata,1,3,0,4,151,64,0,215
18/04/2020,West Coast,0,0,0,0,4,1,1,5
18/04/2020,Whanganui,0,0,0,0,8,0,0,8
17/04/2020,Auckland,0,1,0,1,121,46,0,167
17/04/2020,Bay of Plenty,1,0,0,1,32,14,0,46
17/04/2020,Canterbury,0,0,0,0,89,59,7,148
17/04/2020,Capital and Coast,0,1,0,1,71,22,2,93
17/04/2020,Counties Manukau,0,1,0,1,103,20,0,123
17/04/2020,Hawke's Bay,0,0,0,0,35,6,0,41
17/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
17/04/2020,Lakes,1,0,0,1,15,1,0,16
17/04/2020,Midcentral,2,0,0,2,26,5,0,31
17/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
17/04/2020,Northland,0,0,0,0,26,2,0,28
17/04/2020,South Canterbury,1,0,0,1,14,1,0,15
17/04/2020,Southern,0,2,0,2,186,30,1,216
17/04/2020,Tairawhiti,0,0,0,0,3,1,0,4
17/04/2020,Taranaki,0,0,0,0,13,1,0,14
17/04/2020,Waikato,0,0,0,0,150,30,1,180
17/04/2020,Wairarapa,0,0,0,0,6,2,0,8
17/04/2020,Waitemata,0,1,0,1,150,61,0,211
17/04/2020,West Coast,0,0,0,0,4,1,1,5
17/04/2020,Whanganui,1,0,0,1,8,0,0,8
16/04/2020,Auckland,1,1,0,2,121,45,0,166
16/04/2020,Bay of Plenty,0,0,0,0,31,14,0,45
16/04/2020,Canterbury,3,0,1,3,89,59,7,148
16/04/2020,Capital and Coast,1,0,0,1,71,21,2,92
16/04/2020,Counties Manukau,3,0,0,3,103,19,0,122
16/04/2020,Hawke's Bay,0,0,0,0,35,6,0,41
16/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
16/04/2020,Lakes,0,0,0,0,14,1,0,15
16/04/2020,Midcentral,0,0,0,0,24,5,0,29
16/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
16/04/2020,Northland,1,0,0,1,26,2,0,28
16/04/2020,South Canterbury,0,0,0,0,13,1,0,14
16/04/2020,Southern,0,1,0,1,186,28,1,214
16/04/2020,Tairawhiti,0,0,0,0,3,1,0,4
16/04/2020,Taranaki,0,0,0,0,13,1,0,14
16/04/2020,Waikato,0,1,1,1,150,30,1,180
16/04/2020,Wairarapa,0,0,0,0,6,2,0,8
16/04/2020,Waitemata,4,1,0,5,150,60,0,210
16/04/2020,West Coast,0,0,0,0,4,1,1,5
16/04/2020,Whanganui,0,0,0,0,7,0,0,7
15/04/2020,Auckland,0,0,0,0,120,44,0,164
15/04/2020,Bay of Plenty,0,0,0,0,31,14,0,45
15/04/2020,Canterbury,1,1,0,2,86,59,6,145
15/04/2020,Capital and Coast,0,3,0,3,70,21,2,91
15/04/2020,Counties Manukau,0,0,0,0,100,19,0,119
15/04/2020,Hawke's Bay,0,0,0,0,35,6,0,41
15/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
15/04/2020,Lakes,0,0,0,0,14,1,0,15
15/04/2020,Midcentral,0,1,0,1,24,5,0,29
15/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
15/04/2020,Northland,0,0,0,0,25,2,0,27
15/04/2020,South Canterbury,1,0,0,1,13,1,0,14
15/04/2020,Southern,1,0,0,1,186,27,1,213
15/04/2020,Tairawhiti,0,0,0,0,3,1,0,4
15/04/2020,Taranaki,0,0,0,0,13,1,0,14
15/04/2020,Waikato,0,2,0,2,150,29,0,179
15/04/2020,Wairarapa,0,0,0,0,6,2,0,8
15/04/2020,Waitemata,1,0,0,1,146,59,0,205
15/04/2020,West Coast,0,0,0,0,4,1,1,5
15/04/2020,Whanganui,0,0,0,0,7,0,0,7
14/04/2020,Auckland,0,1,0,1,120,44,0,164
14/04/2020,Bay of Plenty,0,3,0,3,31,14,0,45
14/04/2020,Canterbury,1,0,0,1,85,58,6,143
14/04/2020,Capital and Coast,0,0,0,0,70,18,2,88
14/04/2020,Counties Manukau,4,1,0,5,100,19,0,119
14/04/2020,Hawke's Bay,0,0,0,0,35,6,0,41
14/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
14/04/2020,Lakes,0,0,0,0,14,1,0,15
14/04/2020,Midcentral,0,0,0,0,24,4,0,28
14/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
14/04/2020,Northland,0,0,0,0,25,2,0,27
14/04/2020,South Canterbury,1,0,0,1,12,1,0,13
14/04/2020,Southern,0,2,1,2,185,27,1,212
14/04/2020,Tairawhiti,2,0,0,2,3,1,0,4
14/04/2020,Taranaki,0,0,0,0,13,1,0,14
14/04/2020,Waikato,0,1,0,1,150,27,0,177
14/04/2020,Wairarapa,0,0,0,0,6,2,0,8
14/04/2020,Waitemata,0,0,0,0,145,59,0,204
14/04/2020,West Coast,0,0,0,0,4,1,1,5
14/04/2020,Whanganui,0,0,0,0,7,0,0,7
13/04/2020,Auckland,0,1,0,1,120,43,0,163
13/04/2020,Bay of Plenty,0,0,0,0,31,11,0,42
13/04/2020,Canterbury,1,0,3,1,84,58,6,142
13/04/2020,Capital and Coast,0,0,1,0,70,18,2,88
13/04/2020,Counties Manukau,0,1,0,1,96,18,0,114
13/04/2020,Hawke's Bay,0,0,0,0,35,6,0,41
13/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
13/04/2020,Lakes,0,0,0,0,14,1,0,15
13/04/2020,Midcentral,0,0,0,0,24,4,0,28
13/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
13/04/2020,Northland,1,0,0,1,25,2,0,27
13/04/2020,South Canterbury,0,0,0,0,11,1,0,12
13/04/2020,Southern,0,1,0,1,185,25,0,210
13/04/2020,Tairawhiti,0,0,0,0,1,1,0,2
13/04/2020,Taranaki,0,0,0,0,13,1,0,14
13/04/2020,Waikato,0,0,0,0,150,26,0,176
13/04/2020,Wairarapa,0,0,0,0,6,2,0,8
13/04/2020,Waitemata,1,5,0,6,145,59,0,204
13/04/2020,West Coast,0,0,0,0,4,1,1,5
13/04/2020,Whanganui,0,0,0,0,7,0,0,7
12/04/2020,Auckland,0,3,0,3,120,42,0,162
12/04/2020,Bay of Plenty,0,0,0,0,31,11,0,42
12/04/2020,Canterbury,2,1,1,3,83,58,3,141
12/04/2020,Capital and Coast,1,1,0,2,70,18,1,88
12/04/2020,Counties Manukau,0,0,0,0,96,17,0,113
12/04/2020,Hawke's Bay,2,0,0,2,35,6,0,41
12/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
12/04/2020,Lakes,2,0,0,2,14,1,0,15
12/04/2020,Midcentral,0,0,0,0,24,4,0,28
12/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
12/04/2020,Northland,0,0,0,0,24,2,0,26
12/04/2020,South Canterbury,0,0,0,0,11,1,0,12
12/04/2020,Southern,0,4,0,4,185,24,0,209
12/04/2020,Tairawhiti,0,0,0,0,1,1,0,2
12/04/2020,Taranaki,0,0,0,0,13,1,0,14
12/04/2020,Waikato,0,0,0,0,150,26,0,176
12/04/2020,Wairarapa,0,0,0,0,6,2,0,8
12/04/2020,Waitemata,4,0,0,4,144,54,0,198
12/04/2020,West Coast,0,0,0,0,4,1,1,5
12/04/2020,Whanganui,0,0,0,0,7,0,0,7
11/04/2020,Auckland,1,2,0,3,120,39,0,159
11/04/2020,Bay of Plenty,0,0,0,0,31,11,0,42
11/04/2020,Canterbury,0,1,0,1,81,57,2,138
11/04/2020,Capital and Coast,0,0,0,0,69,17,1,86
11/04/2020,Counties Manukau,1,0,0,1,96,17,0,113
11/04/2020,Hawke's Bay,0,0,0,0,33,6,0,39
11/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
11/04/2020,Lakes,0,0,0,0,12,1,0,13
11/04/2020,Midcentral,0,0,0,0,24,4,0,28
11/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
11/04/2020,Northland,1,0,0,1,24,2,0,26
11/04/2020,South Canterbury,1,0,0,1,11,1,0,12
11/04/2020,Southern,0,0,0,0,185,20,0,205
11/04/2020,Tairawhiti,0,1,0,1,1,1,0,2
11/04/2020,Taranaki,0,0,0,0,13,1,0,14
11/04/2020,Waikato,4,5,0,9,150,26,0,176
11/04/2020,Wairarapa,0,0,0,0,6,2,0,8
11/04/2020,Waitemata,5,3,0,8,140,54,0,194
11/04/2020,West Coast,0,0,0,0,4,1,1,5
11/04/2020,Whanganui,0,0,0,0,7,0,0,7
10/04/2020,Auckland,0,4,0,4,119,37,0,156
10/04/2020,Bay of Plenty,1,1,0,2,31,11,0,42
10/04/2020,Canterbury,0,2,1,2,81,56,2,137
10/04/2020,Capital and Coast,0,0,1,0,69,17,1,86
10/04/2020,Counties Manukau,1,0,0,1,95,17,0,112
10/04/2020,Hawke's Bay,0,1,0,1,33,6,0,39
10/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
10/04/2020,Lakes,0,1,0,1,12,1,0,13
10/04/2020,Midcentral,0,0,0,0,24,4,0,28
10/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
10/04/2020,Northland,2,0,0,2,23,2,0,25
10/04/2020,South Canterbury,0,0,0,0,10,1,0,11
10/04/2020,Southern,0,5,0,5,185,20,0,205
10/04/2020,Tairawhiti,0,0,0,0,1,0,0,1
10/04/2020,Taranaki,0,0,0,0,13,1,0,14
10/04/2020,Waikato,0,2,0,2,146,21,0,167
10/04/2020,Wairarapa,0,0,0,0,6,2,0,8
10/04/2020,Waitemata,4,3,0,7,135,51,0,186
10/04/2020,West Coast,0,0,0,0,4,1,1,5
10/04/2020,Whanganui,0,0,0,0,7,0,0,7
09/04/2020,Auckland,8,3,0,11,119,33,0,152
09/04/2020,Bay of Plenty,0,2,0,2,30,10,0,40
09/04/2020,Canterbury,5,5,1,10,81,54,1,135
09/04/2020,Capital and Coast,2,0,0,2,69,17,0,86
09/04/2020,Counties Manukau,5,0,0,5,94,17,0,111
09/04/2020,Hawke's Bay,1,1,0,2,33,5,0,38
09/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
09/04/2020,Lakes,0,0,0,0,12,0,0,12
09/04/2020,Midcentral,0,0,0,0,24,4,0,28
09/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
09/04/2020,Northland,0,1,0,1,21,2,0,23
09/04/2020,South Canterbury,0,0,0,0,10,1,0,11
09/04/2020,Southern,2,2,0,4,185,15,0,200
09/04/2020,Tairawhiti,0,0,0,0,1,0,0,1
09/04/2020,Taranaki,0,0,0,0,13,1,0,14
09/04/2020,Waikato,3,0,0,3,146,19,0,165
09/04/2020,Wairarapa,0,0,0,0,6,2,0,8
09/04/2020,Waitemata,4,0,0,4,131,48,0,179
09/04/2020,West Coast,0,0,0,0,4,1,1,5
09/04/2020,Whanganui,0,0,0,0,7,0,0,7
08/04/2020,Auckland,3,1,0,4,111,30,0,141
08/04/2020,Bay of Plenty,0,0,0,0,30,8,0,38
08/04/2020,Canterbury,1,5,0,6,76,49,0,125
08/04/2020,Capital and Coast,3,0,0,3,67,17,0,84
08/04/2020,Counties Manukau,2,0,0,2,89,17,0,106
08/04/2020,Hawke's Bay,1,0,0,1,32,4,0,36
08/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
08/04/2020,Lakes,0,0,0,0,12,0,0,12
08/04/2020,Midcentral,0,0,0,0,24,4,0,28
08/04/2020,Nelson Marlborough,0,0,0,0,36,12,0,48
08/04/2020,Northland,0,0,0,0,21,1,0,22
08/04/2020,South Canterbury,1,0,0,1,10,1,0,11
08/04/2020,Southern,2,1,0,3,183,13,0,196
08/04/2020,Tairawhiti,0,0,0,0,1,0,0,1
08/04/2020,Taranaki,0,0,0,0,13,1,0,14
08/04/2020,Waikato,0,3,0,3,143,19,0,162
08/04/2020,Wairarapa,0,0,0,0,6,2,0,8
08/04/2020,Waitemata,4,1,0,5,127,48,0,175
08/04/2020,West Coast,0,0,0,0,4,1,1,5
08/04/2020,Whanganui,0,0,0,0,7,0,0,7
07/04/2020,Auckland,1,1,0,2,108,29,0,137
07/04/2020,Bay of Plenty,1,0,0,1,30,8,0,38
07/04/2020,Canterbury,1,3,0,4,75,44,0,119
07/04/2020,Capital and Coast,0,0,0,0,64,17,0,81
07/04/2020,Counties Manukau,1,1,0,2,87,17,0,104
07/04/2020,Hawke's Bay,1,0,0,1,31,4,0,35
07/04/2020,Hutt Valley,0,0,0,0,17,3,0,20
